Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Time,Group,True_p,Response
-0.276310821755106,-0.523506427836537,-0.641296917273228,-0.0507926334141429,0.360196928583322,19,26,0.156406667253728,1
-0.85987210992158,-0.290876582961767,-0.919021713274125,-0.299062768772155,-0.588994279796709,20,26,0.381349953097317,1
-0.23280514481295,0.765968910133589,0.0863618835131101,-0.697426015619369,0.437734866291583,1,27,0.578146523479014,1
-0.877809788580612,-0.0755489030199439,-0.469790123386318,0.0174075206877464,-0.336929726904023,2,27,0.499641485606109,0
0.649107099878061,0.0868551267192192,0.182105024357984,-0.984887117731097,0.476156470585077,3,27,0.950837500922176,1
-0.237477865489754,-0.659317566398815,-0.243199150042807,0.559591228995981,-0.550014273306997,4,27,0.822634326596419,1
-0.735405059039043,0.872226469745495,0.96384046157917,-0.155577049092309,-0.741564611323662,5,27,0.926136444463186,1
0.75275775237426,0.173249262550419,-0.506690805982549,0.924642279173757,0.282594084121211,6,27,0.791760853907344,1
0.0214326016333048,0.652680251649354,0.753354750957288,-0.896718106781334,-0.531027877260394,7,27,0.786351438029492,1
-0.350197376915199,0.458052885759826,-0.331609561398637,-0.340206784233958,0.0156854571004046,8,27,0.074904360585328,0
-0.793062279318871,-0.464855745596032,0.916140290332628,0.153980303993274,-0.239076251168578,9,27,0.847643289055552,1
0.182512521085298,-0.281987367155659,0.190488339638299,0.0341278844864763,0.604823112317298,10,27,0.944883045018849,1
0.950442121935369,0.862805774896922,0.0343042701349408,-0.325282952980789,-0.146106495287361,11,27,0.672380943105398,1
-0.0578186948038917,0.843426898177503,-0.703448185258352,-0.58909779285074,0.963826881278819,12,27,0.0251254999837817,0
0.389009842896827,-0.20713266855745,-0.439911598149163,0.203299469923653,-0.681083943815763,13,27,0.951176935244172,1
0.571971078978496,0.201869523514714,0.0787479798200799,-0.995863098257798,-0.555540713185186,14,27,0.981593884639905,1
0.738681935497323,-0.297653361811878,-0.910554483953371,0.481528958321539,0.707604177352578,15,27,0.472374037736376,1
0.566178902847407,-0.255842357678808,0.927221823407715,-0.832799865896335,0.657570560522166,16,27,0.992136922338613,1
-0.0044617245616263,0.622356320091456,0.0375063761390202,-0.375149716416894,0.915029732677102,17,27,0.415114266711673,0
-0.0516168825094121,0.506144660141096,0.58235814062828,0.392981666063743,-0.305466141598397,18,27,0.874243997410981,1
-0.70405682243881,-0.547074247166979,0.740065312459524,0.813625140109305,0.162724297723753,19,27,0.568485746688046,1
-0.357188531658604,0.833840366602083,-0.639394600210081,0.449319956872387,-0.565817233534561,20,27,0.198551625874913,1
0.788811897326937,0.0487352898563573,-0.383161074252705,-0.685847369940233,0.985291716449483,1,28,0.0792466165248497,0
0.837128910499708,-0.510290494162818,0.0400321228840195,0.283749098497282,-0.426115255991999,2,28,0.797299650469844,1
-0.44435001855241,-0.341414964217994,0.951829004660547,-0.66199984389654,0.504249062633182,3,28,0.0935239816019972,1
0.911810011904093,-0.879151727687325,0.542711773793074,-0.525094643518459,-0.495467062646902,4,28,0.960299988689244,1
-0.974509717192573,0.828977521522052,0.75990796286633,-0.440178238058761,0.433007967256093,5,28,0.0106183462211042,0
-0.725982584773084,-0.456682533127333,-0.149732041673647,0.858830659794534,0.414984538300315,6,28,0.00571498213313936,0
0.526074932709574,0.0591269575533047,-0.307310583930072,0.0350566424906069,-0.685813644354374,7,28,0.00925247437483433,0
-0.0150568521005541,0.579626926481205,0.567968077668426,0.333759864235373,-0.370914101668092,8,28,0.00789970161400746,0
0.665816873323677,-0.186992880027637,-0.641656643325519,0.727687623293312,0.592183840571161,9,28,0.00329301680550497,0
0.316661850641913,-0.833712907681357,-0.0296909157335858,0.756276281783141,-0.0582975246001067,10,28,0.243917178887994,0
0.224018423184655,-0.330706627154871,0.464405337214573,-0.740111461289645,-0.657322043521924,11,28,0.209289277255697,0
-0.748637162189567,0.596200159266252,0.231699021227437,0.323839303637342,0.272691909946199,12,28,0.00049672349631463,0
-0.0453302062741274,-0.352417191025767,0.18636245694059,0.101824292953289,-0.840356155633156,13,28,0.31258632775846,1
-0.917654542984899,0.264505993533473,0.630989181232235,0.598420335309526,-0.234150581179807,14,28,0.00340205567196946,0
-0.665130462498293,-0.45569332504356,0.41955448599945,0.275511762460569,0.784488118152755,15,28,0.00911836465321109,0
0.605181345095505,0.494033575811848,0.669198439054903,0.436690353721396,-0.0878129380794397,16,28,0.0678122186296582,0
-0.869753900002065,-0.779051950237449,0.599933228688089,0.151324511584387,0.796787489069239,17,28,0.0257798386140693,0
-0.28482518265353,0.453163093801323,-0.693293546426908,0.683630901988153,0.0864853224691067,18,28,0.000585611699909452,0
-0.434023460228467,-0.391770654419123,-0.951959159093634,-0.391759133674024,-0.644371825338645,19,28,0.0025964659907405,0
-0.790843923819813,0.939996407544655,-0.211358579465238,0.75539219321438,0.694243362605702,20,28,0.000206732449759598,0
0.115532698935409,-0.481006647803924,0.706411412423412,0.865857617774973,0.50155930702537,1,29,0.282248138962772,0
0.953737106765489,-0.111486649805812,0.642456361971022,-0.678403964144919,-0.939277231209805,2,29,0.992181679025238,1
-0.844107438630167,0.504334907782145,0.687827335750161,-0.825670465754666,0.700755766704241,3,29,0.00650258834144085,1
0.364620429219534,-0.0544716770854603,-0.823652471437287,-0.959468515098072,0.195198253655086,4,29,0.0487208854130335,0
-0.142391954485726,0.550561777654069,0.764602201952563,0.495909937673391,0.670426945475345,5,29,0.0650510915662064,0
-0.0186569534357934,-0.787630428455665,0.0264537895618284,0.365040764002667,0.264823135903246,6,29,0.299803526977532,1
0.021283523025257,-0.1031448233179,-0.922683172103866,0.683900747233342,-0.378658365542003,7,29,0.000464036605438111,0
0.462911621899506,0.0823312449708564,-0.402352121159785,0.443328801475414,-0.820748493681069,8,29,0.0186383781913363,0
-0.237343205166739,0.55139392251123,0.473342570512502,0.595980657334935,-0.144469559512347,9,29,0.00745147619180125,0
0.254601964435584,0.8453706977449,0.951263387014238,-0.205099579486707,0.384415974294958,10,29,0.276505365699608,0
-0.383164092358519,0.219453692735104,0.594376130373015,0.516003450427934,-0.0969903366645848,11,29,0.0054532958766584,0
0.37689772603763,0.172024195190764,-0.245230708257503,0.403291729571439,-0.989665262578282,12,29,0.0502529239232157,0
0.93863247420746,-0.282337860780993,-0.344883171833353,-0.857609863245592,0.671847792875299,13,29,0.51032383636519,1
0.649070958765061,-0.147717809715073,-0.247630335617472,-0.67788434836127,-0.679159429286098,14,29,0.407837831575959,0
-0.956029138148586,-0.727398044533975,-0.728220578362257,-0.919656214612348,-0.466156164818119,15,29,0.0174763922081946,0
-0.72922036663155,0.648221420794477,-0.662763516238191,0.30651437879248,-0.744762599828474,16,29,0.000358736348811404,0
0.304597943538368,-0.0180286325439314,-0.213218712697254,-0.128588844069559,-0.706949459368641,17,29,0.212809909637473,0
0.250043938405829,-0.807372857835223,-0.73064787166892,-0.772513738797809,-0.856103633334449,18,29,0.486902306548038,0
-0.663037356621504,-0.376927696471256,-0.256700631835542,-0.568809453808267,0.718713020639129,19,29,0.00326130429828056,0
-0.353090576945877,-0.709222890085993,-0.785321728353426,-0.438901208534457,0.655866569851912,20,29,0.032588786627885,0
0.51545079728809,-0.366767116889614,0.80269046238888,-0.159634400174904,-0.0552261100931679,1,30,0.998303444073426,1
-0.92451998967337,-0.330181741471624,0.643192684788154,0.0161787033849714,0.551168768243101,2,30,0.896628720605548,1
0.293768940824113,-0.0775343508887552,-0.71471609607333,0.0885929341229517,-0.895152006949177,3,30,0.688898088789089,1
-0.00479245855292665,-0.813064346199712,-0.304638832873834,0.524069010297687,-0.127070789551921,4,30,0.870181135591735,1
0.452763480791081,0.674977770506153,-0.757786033103161,0.456884173243495,0.0918930965010873,5,30,0.477779914568334,1
-0.490877543191409,0.157489362683085,0.263703504612128,-0.479493932223042,0.24901205568482,6,30,0.886196425204321,1
0.901894696615753,0.0195919233018655,0.584366604037711,-0.126223837742736,0.449606068513554,7,30,0.90790931370345,1
-0.525455515535464,-0.0455423401828545,-0.103734836412092,-0.0872702550988453,0.212847795577172,8,30,0.142468993999679,0
-0.481272174788173,0.703777927666212,0.875529868589385,0.0474288408543089,0.620525850328674,9,30,0.311557316522888,0
0.371427259670504,0.968441650596446,-0.964418119827439,-0.756077559141018,0.302921674644483,10,30,0.355795491593308,0
0.718205297503541,-0.0623405636751699,-0.903507763608364,0.138753067352836,0.627259737912757,11,30,0.144523038899415,0
-0.996864392531565,-0.745032873636341,0.348101061127103,-0.0611563384091502,-0.580160171797259,12,30,0.788058392522277,1
0.944484018235523,-0.0572425881458032,0.137147041976997,0.802090931459928,-0.0102480178156776,13,30,0.982880471814538,1
-0.674489333564832,-0.448609480202976,0.347095861149455,-0.38821871206759,-0.494483889180919,14,30,0.896921662773799,1
-0.662926953019088,-0.543249585532576,-0.00825189553940775,-0.420797756310707,0.0763344149440806,15,30,0.764157186595656,1
-0.943115793939062,0.23461238650282,0.229664327136672,0.846190022078548,-0.365486011350135,16,30,0.0992741047151258,0
-0.574572412726095,-0.780205096560191,-0.314484156083403,0.160629405518298,0.502452910356139,17,30,0.54742626017204,1
-0.411037539155231,-0.415139539228537,0.929795337559655,0.119259421973562,0.251833985303838,18,30,0.970558238215282,1
-0.291304579655089,-0.689240503764384,-0.568879101740724,0.823666112216235,-0.0793986060069063,19,30,0.224800586128607,1
-0.216629144117766,-0.527253969917883,0.275264106583007,0.341078418341341,-0.608066583095764,20,30,0.986474110961185,1
0.852597483552749,-0.94407268242799,0.785132586295448,-0.59200727911392,-0.544035867117652,1,31,0.973014388246953,1
0.625721253694574,-0.381828237530593,0.644264441797355,0.478858602359969,0.740868038190976,2,31,0.363505812813807,0
0.497393037727233,0.611518252392114,0.540882350572017,0.753592538894861,0.266645591707685,3,31,0.00580243830746427,1
-0.686579421582019,-0.0361886790575219,0.752568755073342,-0.293740665650449,-0.392845167857454,4,31,0.0360544168103455,0
-0.553536905377425,-0.73850882033387,0.168642039022176,0.146532942875783,0.415295336416133,5,31,0.0319877035812829,0
-0.058305528629871,0.632454644489349,-0.614178880202942,-0.787875968368444,-0.388254716045379,6,31,0.0089024908545807,0
0.633370909327609,-0.472515245484171,0.560204543796155,-0.825536152147764,-0.0872205261185235,7,31,0.139155064390825,0
0.236796526110726,-0.144292584516568,-0.536576730511946,-0.854987625536582,-0.114960744976297,8,31,0.00483638121903306,0
-0.5819137612119,-0.50595209022819,-0.175310348960461,0.674086668819255,-0.748733331084507,9,31,0.00218426129238296,0
0.984283385099374,-0.837927195261488,-0.629565740723175,0.87433260952437,-0.367938676543106,10,31,0.168503553337195,0
0.083515931057859,-0.850227955985647,-0.192323448611871,0.842826119803767,0.246458178357519,11,31,0.00190512831185496,0
0.162942398545933,0.196801429319957,0.810525139534006,-0.138135567633899,0.29417406630096,12,31,0.0304916934737536,0
0.867518879592829,0.40038439660861,0.061323604885972,-0.895794027586798,0.169933567629207,13,31,0.20685679062541,1
-0.738537078779404,-0.689556516809109,0.285399187177676,0.0223435523584665,0.396399388576708,14,31,0.00537794791139474,0
0.345803554624567,0.485514290932263,0.932918132056933,-0.136866800388057,0.391911577663584,15,31,0.0654743160998656,1
0.483251809970418,-0.745316145152174,-0.945000163493326,-0.00757983012770769,0.62036979056247,16,31,0.00309911314121047,0
0.531329205245062,-0.237254438637589,-0.487578670936256,0.1522114499293,-0.856397974318166,17,31,0.0637302637110397,0
-0.101928676657455,0.98593032573429,0.24329074535638,0.0572161304958623,0.243087831058906,18,31,0.00231831164735474,0
0.412004891248142,0.536789987036973,0.443727497528277,-0.206134998620786,-0.60597337092589,19,31,0.0329227611123641,0
-0.386372775156006,0.672386285509303,-0.283783373827799,-0.0241597415069965,0.718927613266523,20,31,0.000809099936553199,0
-0.924276337528594,-0.811206699672132,-0.0383295773298449,0.720906674903659,0.351873559804747,1,32,0.999639352571782,1
0.814364338746465,-0.614974882097101,-0.785697243791308,-0.593966963631889,0.908824714081535,2,32,0.999991876722199,1
-0.458153556428772,-0.693365625387128,-0.182639804593617,0.572278778653989,-0.32161639089069,3,32,0.999696449859956,1
-0.623500476370829,0.197177134558714,-0.546690494826484,-0.25401677423458,-0.390732817009835,4,32,0.999047342803294,1
0.251522234518241,0.137227487015796,0.20021047593122,0.117639940928385,0.942247039912334,5,32,0.999960085955626,1
0.39103400864861,0.289930945025575,-0.18275495614414,-0.863436207194165,0.62990164874711,6,32,0.999979405134182,1
0.311320588213519,-0.464539050899457,0.476399063588266,0.766781340988139,0.611326674740805,7,32,0.999719061879749,1
-0.158870142181294,-0.468598786728186,0.869538340853583,-0.128091639601214,-0.389515622288046,8,32,0.999986071284615,1
-0.798237286995021,-0.612211591304171,0.608359253216539,0.773613195086992,0.588068028264233,9,32,0.99944623960822,1
-0.21903994120176,-0.521754518272207,-0.653680498696784,-0.0208244447635282,0.559885040973929,10,32,0.999779570410258,1
0.412599654516685,-0.940333593146893,-0.807554254810353,-0.233670344262457,0.745567165890868,11,32,0.999545293489706,1
-0.559899328357741,0.886236928728548,-0.791544305578209,-0.133618879813024,-0.774045586726032,12,32,0.989866133226743,1
-0.464384697121909,0.594299913699115,0.315388056815183,-0.71769840123433,-0.128072320619735,13,32,0.999932017474696,1
0.957094446668789,-0.990491536558187,-0.129286299915325,0.295937176876431,0.820036017439751,14,32,0.99999040293966,1
0.953542461190715,-0.165437649239014,0.831640461554433,-0.607384409130123,0.992385444350793,15,32,0.999998686200351,1
-0.620891540954847,0.387772594348739,-0.60654474033292,0.752914730504031,-0.572359470691311,16,32,0.989365146551347,1
0.393959478380792,-0.298925931445609,-0.567477542621753,-0.349200919078534,0.8034058227057,17,32,0.999897524284597,1
-0.721110703215871,0.59042531288778,-0.424841677319128,-0.407285867218083,-0.535061340381736,18,32,0.999019071945309,1
0.323021748198,-0.102905276606926,0.243816970736944,-0.169544210486965,-0.381530858122492,19,32,0.99997723498625,1
0.0338687560354218,0.308544860069899,-0.486442070822429,-0.13225526274183,-0.268291246305075,20,32,0.999918503199019,1
-0.303609575545728,0.234643841313163,-0.780754443991166,0.0132259114601139,-0.544031784336363,1,33,0.0624965351895371,0
-0.773659442700925,0.95402375714632,0.201019330455428,0.694118210852206,0.574105861454226,2,33,0.0135969414520268,0
0.626547432998674,0.925949820632525,-0.154397704870496,0.0599855108249046,0.762613417033891,3,33,0.0321546352280718,1
0.380003679898818,-0.713704128034421,-0.479639591201235,-0.557692047902085,-0.246721561875161,4,33,0.798587953272978,1
0.275668458219048,-0.949698252281336,0.462806137543713,0.215717246754701,-0.267215972267154,5,33,0.985527145215656,1
-0.340920713526771,0.916534555016425,0.504768769978828,-0.326457108547913,-0.458438581745708,6,33,0.485872498511211,1
0.213963364704601,0.902914499703048,0.621610750029593,0.728085710155694,0.441672175959164,7,33,0.0118401747402082,0
-0.354863442493097,-0.131102629569219,0.0734416598911924,0.262760451692122,-0.0721663617498645,8,33,0.042761859720656,0
-0.758314031369774,0.0079156082693832,0.321591045784391,-0.500393228055823,0.46375604287114,9,33,0.0510822616377415,0
0.771935729873452,-0.688853889084375,0.134336371827126,-0.470589366647755,-0.96039415016655,10,33,0.995782628231537,1
-0.900041481758659,-0.843266675229679,0.343918867944984,0.373301982265945,-0.437759811996641,11,33,0.0874761614842417,0
-0.914929759054836,-0.0234191814863347,-0.0873668598274735,0.178003482619882,0.280569633985408,12,33,0.00879937746518994,0
0.519197381800881,-0.721693610694703,0.336096177176868,0.0834980751359486,-0.162889466828255,13,33,0.972603868934578,1
-0.496481604789822,-0.240115179520547,0.282177837971554,0.634463254934079,0.690885662449175,14,33,0.0454997931927906,0
-0.931312268864884,0.119998014156967,-0.702125277569008,0.381518183216972,0.743506782810705,15,33,0.00124033407852237,0
-0.909150631534804,-0.671695812406351,0.0562709912256509,0.30242155383513,-0.132014564819101,16,33,0.0631649765043214,0
0.502202839833083,0.560577315610717,0.450203319136316,0.236667444850305,-0.0213649235877666,17,33,0.59810857934008,1
-0.478152754632956,0.737242858012118,0.110101926641434,-0.476119324779086,-0.850275304711096,18,33,0.234400364984244,0
-0.274676440936596,-0.124393901190592,0.943882043910037,-0.101335895160339,0.520868243638185,19,33,0.373093744177797,1
-0.281029455529649,-0.132115305317313,-0.0233390705394023,-0.621474747550127,-0.483028965557158,20,33,0.782409624600722,1
0.0343606524359881,-0.231687915786655,0.583202515263735,0.00689323511378404,-0.399184356817375,1,34,0.984184524127923,1
0.532186064747056,-0.731037828737739,0.781167876041197,0.842721975023289,0.633285414382865,2,34,0.995403188438466,1
0.814407156257819,0.0224706863710642,-0.175848007148012,0.718161872951782,-0.730438488737251,3,34,0.858365074869699,1
-0.099323117041032,-0.93731160240758,0.682792029659474,0.4676747900021,-0.329857579605237,4,34,0.985828656450935,1
0.635515173928626,-0.827396363016589,0.749722234755715,0.579807599108348,-0.0706418754064762,5,34,0.998810349222026,1
0.931734550511331,0.163204514253069,-0.147542901926039,0.220440556023159,-0.821328180816898,6,34,0.990516076989696,1
-0.448002148165936,0.364771479797817,-0.0942151353740173,-0.557543465056413,0.464616666205481,7,34,0.0308447998313166,0
0.247190260214307,0.367718312365032,-0.608168306840597,0.988296862284697,0.0888862825018975,8,34,0.0278467946918492,0
-0.913813710647501,-0.799731384587625,-0.384198508176336,0.813058676468606,0.775780225136288,9,34,0.0263538678848312,0
-0.174437369500617,0.904892414997546,0.0379244212836902,0.313045535427273,0.810104569353315,10,34,0.149313717333354,0
0.0372812246746312,-0.0237480032969923,0.888728506888082,0.55133577134378,0.937116685566403,11,34,0.389983966961448,0
-0.457141503982119,0.839069584022971,0.780604792904043,-0.0137018246870413,-0.0514270379578656,12,34,0.345016693514961,0
0.173383216857081,-0.184241875961031,0.270365899264774,-0.84991689364316,-0.116781179984625,13,34,0.987359427352656,1
-0.379931887092663,-0.188762966810051,-0.0670737166572852,0.212257569099249,0.0998050194257507,14,34,0.349614832489227,0
0.487517249376548,0.174894435871246,0.971535558842381,0.345932637435101,-0.603972107850054,15,34,0.989614240246386,1
0.18420971503454,0.658190364412653,-0.243653189011073,-0.0157190533607001,-0.997625708191527,16,34,0.49157050192782,0
0.629771203924043,0.738351389872903,0.784805685326641,-0.89498449663704,-0.63805177410208,17,34,0.994455004378658,1
-0.939493884416621,0.192306739977512,-0.154774642657949,-0.692072130719349,-0.50105482217127,18,34,0.432418798614126,0
0.778747200808504,0.122793294384958,0.4667281218578,-0.288010353176993,0.276807339368091,19,34,0.942717737012892,1
0.402895390389005,0.882129556603192,0.758255449534243,-0.580002410799651,0.359334802504649,20,34,0.973464757838889,1
0.959781553614895,0.464798719031154,-0.953633309547114,0.880334477211365,-0.263852763793148,1,35,0.0964060662102246,0
0.543975152221343,0.25884970564273,0.977090613166263,0.474438313175817,0.551969769273363,2,35,0.90394746029066,1
0.390813584467432,-0.70411396883089,-0.975011105348878,-0.0391831355763561,0.13157147611698,3,35,0.0964933947096888,1
-0.873498483002374,0.312064753522569,-0.89558927814071,-0.0326159697919306,-0.795968566159041,4,35,0.00573934238703044,0
-0.607244827374515,-0.27661529769612,0.555617399307562,-0.651724759813567,0.162988514913402,5,35,0.729134526139788,1
0.60287825835635,-0.45510306208621,-0.485131562435881,-0.140422592468155,0.636005944845165,6,35,0.630547887053537,1
-0.14393929139708,-0.674313412142318,-0.553789146789364,-0.376284958445733,-0.553666332632326,7,35,0.0534098379069767,0
-0.70387536007422,0.0671829923110649,0.507366808899911,0.9884887075566,0.325771158315585,8,35,0.00623206497810648,0
-0.554764170521733,0.633483885974032,0.13786522214016,-0.564190511677493,-0.419516053395883,9,35,0.0359310736722649,0
0.703702924387829,0.704375790832483,0.42550953892437,-0.639919901618152,-0.579851196880292,10,35,0.927760705691063,1
-0.868122182497679,-0.0889301395620206,-0.54898901340601,0.522460243343082,-0.142450437472608,11,35,0.000948391782304971,0
0.664365647092261,0.136436368297101,0.352804565147937,-0.805319341812507,0.662575531034854,12,35,0.573755497719984,0
-0.518452437483978,-0.538168328582351,-0.850390581728812,-0.863966723306853,-0.923198108872131,13,35,0.349015965652053,1
-0.926479317361942,-0.452314005672894,-0.0753478574818034,0.50036838799613,0.647542194515233,14,35,0.00847990385032954,0
0.753983917994173,0.845519514989588,-0.284328458424908,-0.458000912160116,0.0977602661481221,15,35,0.193338744249307,1
-0.912836298416075,0.548217165412614,0.462414757968773,-0.0448035607557282,0.630151911820886,16,35,0.00608700371368581,0
0.71797554656966,-0.838842872252366,0.912467032027988,-0.665314547116316,-0.92664675473488,17,35,0.998841947734234,1
-0.164379779449227,0.472813964672349,-0.120332335339092,0.366934373752856,-0.126470203854571,18,35,0.0578699672225051,0
0.486307322792481,-0.135004382197174,0.260339286705279,-0.118740635929739,-0.558417716505331,19,35,0.674564739810735,1
0.0395789302323049,0.488930756272639,0.172125607957171,-0.927099227336598,0.166597577821581,20,35,0.61281964008619,1
0.139474629703539,0.299544285273414,0.0749920286534815,-0.778277646064414,-0.407020504547238,1,36,0.379301860221374,0
0.558052203740993,0.355936530220626,-0.0585645118302496,0.68441382007657,-0.729964789983227,2,36,0.407536758372196,0
0.565727058476391,0.868782758879922,-0.700790162813416,0.752218257949319,0.992430719690521,3,36,0.000494719856490138,1
-0.897989833366582,-0.507606771821103,0.12229570938976,-0.955983371488284,0.471293036406633,4,36,0.0544910999001664,0
-0.342316103864429,0.263772517321584,0.899405753677172,-0.494715751795022,-0.157271966682226,5,36,0.593082185379979,1
0.0209294120843013,0.593752230759988,-0.674786007798219,0.830123030812195,-0.118681491837712,6,36,0.0069767490848421,0
0.121390750306663,0.53310433811836,0.287800170994152,-0.103443604755977,-0.247923226986986,7,36,0.0106684035942429,0
0.300061739652911,-0.750522866056443,-0.617647940058242,0.289720151006005,0.0635217975902318,8,36,0.0209983175829526,0
-0.470809061448663,0.605898156144218,-0.617737009272603,0.977198316294474,-0.28731340982404,9,36,0.000269817262692831,0
0.66596333230275,0.0574762858777491,-0.551894240950756,0.703768132745343,-0.13107552059077,10,36,0.102517248900835,0
-0.511839364319735,0.817611598868928,0.536460825653418,-0.873062720318848,0.347154034462346,11,36,0.00443906213711706,0
0.174116188495593,-0.839285608775487,-0.99824553489861,-0.568426696541042,0.107343946247361,12,36,0.0391828888510256,0
0.820188289501072,0.475767196169068,-0.0554056577368331,0.223298087538045,0.568199864966876,13,36,0.136676978202527,0
0.665125121028583,-0.34463281925743,0.294490569840101,0.529895084371834,-0.763227937877039,14,36,0.6089295197036,0
-0.602258019719718,0.594177525759398,-0.655182669612834,0.476738871719917,-0.639732812473595,15,36,0.0012430762857944,0
0.728342340237837,-0.939382498868867,-0.853311537747931,-0.356956296256663,0.394138610740028,16,36,0.129236984563348,0
0.412321489147524,0.554952356067108,-0.584318919395812,-0.422174450313246,-0.0848873806050534,17,36,0.039077465265919,0
0.59306858352951,-0.246342327161541,-0.788857755360233,-0.479588250846164,0.124159933637998,18,36,0.151642553215654,0
-0.0833005855921325,-0.834432205207396,0.340198487027475,-0.349407930390564,0.648385464584115,19,36,0.158275644269827,1
-0.857174118653784,-0.981162936556412,-0.372152796603619,0.840156187467136,-0.574461455948229,20,36,0.0664217600637341,0
0.633688953978889,-0.113058551305142,-0.223254507644601,-0.303826852137844,-0.716824588456235,1,37,0.954480394372919,1
-0.628088834801812,0.262203451510526,0.767453145471592,-0.222634395109403,0.101684918499545,2,37,0.787064390193481,1
-0.209984864713223,0.564714799665208,0.384560943058952,-0.378381544139616,-0.6797354549142,3,37,0.422810293243964,1
-0.572510486545053,-0.660754042451724,-0.603947922201186,0.448689957247694,0.486723634249828,4,37,0.0537601872685298,0
-0.473561646608929,-0.804809349762027,-0.599554473815536,0.813863609408883,0.348291284751164,5,37,0.197475254926207,1
0.978924095853082,0.964305391656954,0.917254591039159,0.983899734286426,0.227414911559662,6,37,0.918964525088494,1
-0.155075615360516,-0.514378849191434,-0.352500560856074,-0.0674008874143048,-0.694008335135751,7,37,0.141482854570784,0
0.163848524130984,0.557232905474327,-0.982657492615614,-0.244696424229585,0.0430906370476072,8,37,0.00941685995406724,0
-0.856140676047898,-0.0764589894268419,0.386823832554199,0.424703146158439,0.43664607599458,9,37,0.0393220218974061,0
0.940916569415367,-0.535343396351883,0.873246466768709,0.320353528668517,0.626145487434487,10,37,0.994112556694287,1
0.498603162130506,0.577425940826253,-0.845589892999505,-0.494434902292487,-0.12926369339512,11,37,0.0352461832298778,0
0.130465933675011,-0.843859610853372,-0.196765801005536,-0.927862185737993,-0.75423388389026,12,37,0.933550855644518,1
0.669115157442101,0.0529760109985391,-0.772315468247237,0.270173955476006,-0.390817698293208,13,37,0.6010723413101,1
0.939141221785468,0.710891507648337,0.19034872267169,-0.696514181306395,0.856717771725683,14,37,0.624623701822987,0
0.445022263036819,0.651704394364174,0.52856703612601,0.384115387941743,0.340659413135042,15,37,0.499311069294128,1
0.27509648747394,-0.597907278242265,-0.513008248609083,0.372994598049267,0.139972207134809,16,37,0.26278436445722,0
-0.874464598648901,0.341021593761525,-0.49796611376775,-0.397602462215673,0.184040436419943,17,37,0.0225843444428377,0
0.692458739336134,-0.477751683648743,-0.821283965330398,0.397443340109037,0.920324082308158,18,37,0.311741181290455,0
0.631363751030584,-0.645300312839688,-0.505232752679274,-0.36147013994975,0.404525805653192,19,37,0.584725721483078,1
0.469715278887115,0.931200023600038,-0.537814651272999,-0.145584571613134,0.556796893330039,20,37,0.187643245912065,0
-0.509901914439875,0.607995405857491,0.296788620023346,-0.176146539098807,0.673610767810008,1,38,0.00904932288731625,0
0.215274400111711,-0.566388328323652,0.11372283190676,0.835653664936905,-0.270356539727857,2,38,0.46880435601415,0
-0.0275057037460147,-0.963399606864292,-0.669049720388593,-0.498343079778534,-0.879915599752096,3,38,0.14113455953103,1
0.200340658040859,-0.443437482158444,0.457585494554308,-0.314717460464778,-0.344216817450201,4,38,0.623032031786586,1
-0.8542103213368,0.304136500130556,-0.353387197059415,-0.792943410059374,-0.598441033174999,5,38,0.0272635281536862,0
0.783048840904836,-0.974700777315616,0.341405529110077,0.951003948026386,-0.383415407966114,6,38,0.919337328486433,1
0.545384768446137,-0.653786225764596,-0.590810090389114,0.556258943496107,0.549361585926299,7,38,0.00402639983984736,0
-0.749105374741037,-0.781577494123147,-0.725680892663447,0.166307762801921,-0.0562649613828805,8,38,0.00115858510575991,0
0.263710593184302,0.849008487645385,0.0609526311717454,-0.1576921495026,-0.320524816363963,9,38,0.0154301415380961,0
-0.199942474009419,0.690206668480614,0.912298065135158,0.78766717660098,0.710208628860677,10,38,0.0286401394922669,0
-0.613644838416964,-0.446962615225519,0.384687580235587,0.744719220269578,-0.36560220972139,11,38,0.00722720832128221,0
0.868987650097107,0.647594224321261,-0.171549610679313,0.915856916550857,0.949369145217642,12,38,0.00355658892912453,0
0.839756479271486,-0.916931381837305,0.682694736729982,0.874845142926412,-0.27170168709874,13,38,0.940261614714336,1
0.893384178929458,0.0315465717661254,-0.574608730970849,-0.661842310723136,-0.917569564119272,14,38,0.338239861385652,0
0.143137091909189,0.273975696839293,-0.89464249990124,0.611347806193998,-0.651821977421517,15,38,0.00487025228013745,0
0.304587885081545,-0.45801266701713,-0.303241682562376,0.351566536193919,-0.863306705883232,16,38,0.103358378845619,0
0.068505367581255,0.57016879599669,-0.969018581083692,0.311150978673419,-0.64726636023975,17,38,0.00370928408840822,0
-0.703883544249732,0.704102119688357,0.611229128986867,0.73478584943999,-0.810785713107941,18,38,0.0180414055937274,0
-0.0424143821519614,0.962932092391071,-0.802981916866574,0.0170642899403231,0.94040918633103,19,38,9.79252405738773e-05,0
-0.826016539693912,-0.81143069584969,-0.921740670509301,-0.517653262123414,-0.68164138324527,20,38,0.0521502397747655,0
-0.410136236822764,0.403333240191706,0.138060903508757,0.513154027138466,0.403754587940756,1,39,0.997658025991572,1
